,avg_domain_token_length,avg_path_token,avg_token_length,count_of_@,count_of_do,count_of_dot,count_of_exe,count_of_hyphen,count_of_redirect,domain_token_count,google,https,ip_consist,label,largest_domain,largest_path,largest_token,length_of_domain,not_port_80,path_token_count,rank_host,token_count
1870,4.25,7.6,6.285714285714286,0.0,31.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,13.0,13.0,20.0,0.0,5.0,0.0,14.0
1871,7.25,5.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,13.0,6.0,13.0,32.0,0.0,3.0,0.0,8.0
1872,12.5,33.5,16.22222222222222,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,50.0,35.0,50.0,80.0,0.0,2.0,0.0,9.0
1873,7.75,7.0,7.142857142857143,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,14.0,8.0,14.0,34.0,0.0,2.0,0.0,7.0
1874,4.590909090909091,6.0,4.730769230769231,0.0,0.0,5.0,0.0,16.0,0.0,22.0,0.0,0.0,0.0,1.0,29.0,7.0,29.0,122.0,0.0,3.0,0.0,26.0
1875,3.6666666666666665,5.5,4.625,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,9.0,9.0,13.0,0.0,4.0,0.0,8.0
1876,6.0,6.0,5.8,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,6.0,13.0,20.0,0.0,1.0,0.0,5.0
1877,11.5,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,20.0,0.0,20.0,24.0,0.0,0.0,0.0,3.0
1878,11.909090909090908,14.0,12.35,0.0,0.0,9.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,1.0,60.0,21.0,60.0,141.0,0.0,8.0,0.0,20.0
1879,5.75,0.0,5.4,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,26.0,0.0,0.0,0.0,5.0
1880,6.5,5.333333333333333,5.444444444444445,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,11.0,11.0,14.0,0.0,6.0,0.0,9.0
1881,2.5,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,6.0,0.0,1.0,0.0,4.0
1882,12.5,5.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,22.0,9.0,22.0,26.0,0.0,4.0,0.0,7.0
1883,11.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,19.0,6.0,19.0,23.0,0.0,4.0,0.0,7.0
1884,5.333333333333333,5.0,8.166666666666666,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,5.0,24.0,18.0,0.0,1.0,0.0,6.0
1885,4.2,5.0,5.769230769230769,0.0,0.0,3.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,1.0,12.0,5.0,24.0,51.0,0.0,1.0,0.0,13.0
1886,5.666666666666667,5.333333333333333,9.588235294117647,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,10.0,11.0,64.0,19.0,0.0,9.0,0.0,17.0
1887,8.333333333333334,6.75,7.125,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,16.0,9.0,16.0,27.0,0.0,4.0,0.0,8.0
1888,3.5,6.0,4.3,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,26.0,0.0,3.0,0.0,10.0
1889,3.5,4.666666666666667,4.166666666666667,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,6.0,6.0,8.0,0.0,3.0,0.0,6.0
1890,7.666666666666667,3.0,5.5,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,18.0,3.0,18.0,25.0,0.0,2.0,0.0,6.0
1891,7.0,0.0,6.5,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,39.0,0.0,0.0,0.0,6.0
1892,4.8,6.0,5.222222222222222,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,28.0,0.0,3.0,0.0,9.0
1893,9.0,4.0,5.666666666666667,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,15.0,5.0,15.0,19.0,0.0,3.0,0.0,6.0
1894,4.8,7.0,4.785714285714286,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,28.0,0.0,3.0,0.0,14.0
1895,6.666666666666667,4.0,4.8,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,14.0,5.0,14.0,22.0,0.0,6.0,0.0,10.0
1896,8.166666666666666,14.0,11.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,16.0,21.0,21.0,54.0,0.0,8.0,0.0,15.0
1897,10.0,5.0,7.25,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,17.0,5.0,17.0,21.0,0.0,1.0,0.0,4.0
1898,7.1,14.0,9.842105263157896,0.0,0.0,8.0,0.0,2.0,0.0,10.0,1.0,0.0,0.0,1.0,16.0,21.0,21.0,80.0,0.0,8.0,0.0,19.0
1899,6.333333333333333,6.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,6.0,9.0,21.0,0.0,1.0,0.0,5.0
1900,9.0,5.2,6.125,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,15.0,12.0,15.0,19.0,0.0,5.0,0.0,8.0
1901,8.0,3.3333333333333335,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,5.0,14.0,17.0,0.0,3.0,0.0,6.0
1902,8.0,3.3333333333333335,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,5.0,14.0,17.0,0.0,3.0,0.0,6.0
1903,6.818181818181818,4.75,6.125,0.0,0.0,6.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,1.0,21.0,6.0,21.0,85.0,0.0,4.0,0.0,16.0
1904,9.0,8.6,15.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,16.0,32.0,64.0,19.0,0.0,5.0,0.0,14.0
1905,5.5,4.333333333333333,4.666666666666667,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,5.0,7.0,12.0,0.0,3.0,0.0,6.0
1906,7.5,4.0,5.75,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,4.0,12.0,16.0,0.0,1.0,0.0,4.0
1907,5.75,5.5,5.578947368421052,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,12.0,10.0,12.0,26.0,0.0,12.0,0.0,19.0
1908,12.6,14.0,12.736842105263158,0.0,0.0,9.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,60.0,21.0,60.0,135.0,0.0,8.0,0.0,19.0
1909,12.6,14.0,12.736842105263158,0.0,0.0,9.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,60.0,21.0,60.0,135.0,0.0,8.0,0.0,19.0
1910,4.666666666666667,4.0,4.333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,5.0,9.0,16.0,0.0,2.0,0.0,6.0
1911,10.0,5.2,6.25,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,17.0,12.0,17.0,21.0,0.0,5.0,0.0,8.0
1912,5.0,8.0,5.6,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,8.0,11.0,17.0,0.0,1.0,0.0,5.0
1913,9.833333333333334,6.0,8.1,0.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,38.0,7.0,38.0,64.0,0.0,3.0,0.0,10.0
1914,6.666666666666667,20.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,20.0,20.0,22.0,0.0,1.0,0.0,5.0
1915,9.0,3.0,5.6,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,15.0,3.0,15.0,19.0,0.0,2.0,0.0,5.0
1916,13.0,0.0,10.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,29.0,0.0,29.0,41.0,0.0,0.0,0.0,4.0
1917,13.0,0.0,10.75,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,29.0,0.0,29.0,41.0,0.0,0.0,0.0,4.0
1918,5.625,4.5,10.652173913043478,0.0,0.0,9.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,11.0,6.0,50.0,52.0,0.0,2.0,0.0,23.0
1919,6.5,6.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,12.0,7.0,12.0,29.0,0.0,3.0,0.0,8.0
1920,8.333333333333334,4.0,4.928571428571429,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,19.0,7.0,19.0,27.0,0.0,10.0,0.0,14.0
1921,5.0,5.0,4.833333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,8.0,8.0,11.0,0.0,3.0,0.0,6.0
1922,7.333333333333333,4.5,5.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,15.0,6.0,15.0,24.0,0.0,2.0,0.0,10.0
1923,7.333333333333333,4.5,5.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,15.0,6.0,15.0,24.0,0.0,2.0,0.0,10.0
1924,7.333333333333333,4.5,5.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,15.0,6.0,15.0,24.0,0.0,2.0,0.0,10.0
1925,7.875,6.0,7.083333333333333,0.0,0.0,2.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,1.0,15.0,7.0,15.0,70.0,0.0,3.0,0.0,12.0
1926,5.0,6.333333333333333,9.6875,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,7.0,72.0,17.0,0.0,6.0,0.0,16.0
1927,5.666666666666667,14.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,32.0,32.0,19.0,0.0,3.0,0.0,7.0
1928,8.5,8.666666666666666,5.75,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,12.0,14.0,18.0,0.0,3.0,0.0,12.0
1929,9.0,3.5,5.142857142857143,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,5.0,15.0,19.0,0.0,4.0,0.0,7.0
1930,6.0,6.0,5.777777777777778,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,34.0,0.0,3.0,0.0,9.0
1931,4.8,5.0,4.928571428571429,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,28.0,0.0,8.0,0.0,14.0
1932,4.666666666666667,4.0,4.333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,5.0,8.0,16.0,0.0,2.0,0.0,6.0
1933,4.8,4.25,4.5,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,9.0,8.0,9.0,28.0,0.0,8.0,0.0,14.0
1934,6.666666666666667,7.4,6.733333333333333,0.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,1.0,11.0,15.0,15.0,68.0,0.0,5.0,0.0,15.0
1935,5.0,3.5,4.333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,4.0,11.0,17.0,0.0,2.0,0.0,6.0
1936,6.333333333333333,10.5,7.333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,14.0,13.0,14.0,21.0,0.0,2.0,0.0,6.0
1937,5.25,7.5,5.066666666666666,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,12.0,14.0,24.0,0.0,2.0,0.0,15.0
1938,5.75,4.75,5.3076923076923075,0.0,0.0,4.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,15.0,6.0,15.0,53.0,0.0,4.0,0.0,13.0
1939,4.25,9.0,5.571428571428571,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,14.0,14.0,20.0,0.0,2.0,0.0,7.0
1940,4.333333333333333,3.5,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,4.0,8.0,15.0,0.0,2.0,0.0,6.0
1941,4.333333333333333,10.0,6.153846153846154,0.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,8.0,12.0,15.0,31.0,0.0,2.0,0.0,13.0
1942,5.75,5.4,5.4,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,26.0,0.0,5.0,0.0,10.0
1943,4.5,4.5,4.6,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,10.0,0.0,2.0,0.0,5.0
1944,6.25,4.5,4.818181818181818,1.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,11.0,6.0,11.0,28.0,0.0,2.0,0.0,11.0
1945,18.8,11.75,14.5,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,48.0,32.0,48.0,98.0,0.0,4.0,0.0,10.0
1946,6.25,4.5,4.818181818181818,1.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,11.0,6.0,11.0,28.0,0.0,2.0,0.0,11.0
1947,18.8,11.0,14.2,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,48.0,32.0,48.0,98.0,0.0,4.0,0.0,10.0
1948,6.25,4.5,5.75,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,11.0,6.0,11.0,28.0,0.0,2.0,0.0,8.0
1949,2.3333333333333335,1.0,2.4,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,9.0,0.0,1.0,0.0,5.0
1950,5.5,0.0,5.285714285714286,0.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,38.0,0.0,0.0,0.0,7.0
1951,5.5,4.0,5.631578947368421,0.0,0.0,5.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,10.0,5.0,20.0,38.0,0.0,2.0,0.0,19.0
1952,5.75,0.0,5.6,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,26.0,0.0,0.0,0.0,5.0
1953,5.0,6.0,5.2,0.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,8.0,7.0,8.0,35.0,0.0,3.0,0.0,10.0
1954,10.0,6.0,7.875,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,16.0,7.0,16.0,43.0,0.0,3.0,0.0,8.0
1955,5.125,5.666666666666667,5.166666666666667,0.0,0.0,4.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,10.0,6.0,10.0,48.0,0.0,3.0,0.0,12.0
1956,5.125,5.666666666666667,5.166666666666667,0.0,0.0,4.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,10.0,6.0,10.0,48.0,0.0,3.0,0.0,12.0
1957,5.0,4.666666666666667,4.75,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,23.0,0.0,3.0,0.0,8.0
1958,6.75,4.625,5.230769230769231,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,7.0,11.0,30.0,0.0,8.0,0.0,13.0
1959,6.75,4.625,5.230769230769231,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,7.0,11.0,30.0,0.0,8.0,0.0,13.0
1960,4.0,6.0,4.4,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,34.0,0.0,2.0,0.0,10.0
1961,9.0,11.0,9.428571428571429,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,32.0,32.0,19.0,0.0,4.0,0.0,7.0
1962,10.0,6.0,8.25,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,22.0,7.0,22.0,54.0,0.0,2.0,0.0,8.0
1963,4.6,6.0,5.111111111111111,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,27.0,0.0,3.0,0.0,9.0
1964,10.0,5.666666666666667,6.555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,17.0,8.0,17.0,21.0,0.0,3.0,0.0,9.0
1965,5.0,10.166666666666666,8.333333333333334,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,32.0,32.0,11.0,0.0,6.0,0.0,9.0
1966,4.333333333333333,12.5,8.375,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,32.0,32.0,15.0,0.0,4.0,0.0,8.0
1967,3.6,10.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,12.0,15.0,22.0,0.0,2.0,0.0,12.0
1968,5.0,6.0,5.166666666666667,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,17.0,0.0,2.0,0.0,6.0
1969,3.857142857142857,6.0,4.3,0.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,33.0,0.0,2.0,0.0,10.0
1970,2.5,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,6.0,0.0,1.0,0.0,4.0
1971,2.5,6.0,3.75,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,6.0,6.0,0.0,1.0,0.0,4.0
1972,5.5,5.833333333333333,5.545454545454546,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,11.0,12.0,12.0,25.0,0.0,6.0,0.0,11.0
1973,8.666666666666666,0.0,7.75,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,28.0,0.0,0.0,0.0,4.0
1974,4.0,3.5,3.8333333333333335,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,14.0,0.0,2.0,0.0,6.0
1975,17.333333333333332,0.0,14.25,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,32.0,0.0,32.0,54.0,0.0,0.0,0.0,4.0
1976,3.0,5.0,3.75,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,7.0,0.0,1.0,0.0,4.0
1977,2.5,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,6.0,0.0,1.0,0.0,4.0
1978,4.25,5.666666666666667,4.75,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,6.0,9.0,9.0,20.0,0.0,3.0,0.0,8.0
1979,5.666666666666667,3.5,4.666666666666667,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,12.0,4.0,12.0,19.0,0.0,2.0,0.0,6.0
1980,11.333333333333334,5.833333333333333,7.4,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,18.0,8.0,18.0,36.0,0.0,6.0,0.0,10.0
1981,10.5,5.5,7.2,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,18.0,8.0,18.0,22.0,0.0,2.0,0.0,5.0
1982,4.0,3.0,3.5714285714285716,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,5.0,7.0,14.0,0.0,3.0,0.0,7.0
1983,11.909090909090908,14.0,12.35,0.0,0.0,9.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,1.0,60.0,21.0,60.0,141.0,0.0,8.0,0.0,20.0
1984,4.0,5.0,4.75,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,8.0,8.0,8.0,19.0,0.0,2.0,0.0,8.0
1985,5.5,6.0,5.428571428571429,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,7.0,8.0,25.0,0.0,2.0,0.0,7.0
1986,6.0,6.0,5.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,7.0,9.0,13.0,0.0,3.0,0.0,6.0
1987,3.2,0.0,3.3333333333333335,0.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,0.0,5.0,20.0,0.0,0.0,0.0,6.0
1988,2.6666666666666665,6.25,9.642857142857142,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,7.0,72.0,10.0,0.0,4.0,0.0,14.0
1989,2.5,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,6.0,0.0,1.0,0.0,4.0
1990,3.25,6.0,6.375,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,9.0,40.0,16.0,0.0,3.0,0.0,16.0
1991,4.333333333333333,7.666666666666667,5.714285714285714,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,17.0,17.0,15.0,0.0,3.0,0.0,7.0
1992,3.75,6.666666666666667,4.875,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,6.0,9.0,9.0,18.0,0.0,3.0,0.0,8.0
1993,5.0,3.5,4.333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,4.0,10.0,17.0,0.0,2.0,0.0,6.0
1994,5.571428571428571,7.0,5.666666666666667,0.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,45.0,0.0,3.0,0.0,12.0
1995,3.3333333333333335,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,6.0,6.0,12.0,0.0,1.0,0.0,5.0
1996,2.5,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,6.0,0.0,1.0,0.0,4.0
1997,4.6,6.0,8.666666666666666,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,9.0,40.0,27.0,0.0,3.0,0.0,18.0
1998,6.285714285714286,14.0,10.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,16.0,21.0,21.0,50.0,0.0,8.0,0.0,16.0
1999,2.75,14.0,9.76923076923077,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,21.0,21.0,14.0,0.0,8.0,0.0,13.0
2000,3.0,8.0,10.055555555555555,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,10.0,35.0,11.0,0.0,2.0,0.0,18.0
2001,4.5,3.5,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0,5.0,10.0,21.0,0.0,4.0,0.0,9.0
2002,5.222222222222222,2.5,4.666666666666667,0.0,0.0,6.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,1.0,11.0,3.0,11.0,55.0,0.0,2.0,0.0,12.0
2003,8.5,4.5,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,7.0,14.0,18.0,0.0,2.0,0.0,5.0
2004,4.0,6.25,5.125,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,7.0,7.0,14.0,0.0,4.0,0.0,8.0
2005,7.0,10.4,8.75,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,32.0,32.0,15.0,0.0,5.0,0.0,8.0
2006,11.5,3.0,6.6,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,20.0,4.0,20.0,24.0,0.0,2.0,0.0,5.0
2007,4.25,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,7.0,3.0,7.0,20.0,0.0,1.0,0.0,6.0
2008,4.0,5.0,4.6,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,14.0,0.0,6.0,0.0,10.0
2009,4.5,5.0,4.777777777777778,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,10.0,0.0,6.0,0.0,9.0
2010,5.5,5.2,5.125,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,7.0,8.0,12.0,0.0,5.0,0.0,8.0
2011,5.333333333333333,2.5,9.0,0.0,0.0,6.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,1.0,11.0,3.0,43.0,56.0,0.0,2.0,0.0,15.0
2012,9.0,6.0,6.625,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,7.0,15.0,19.0,0.0,5.0,0.0,8.0
2013,5.333333333333333,2.5,9.0,0.0,0.0,6.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,1.0,11.0,3.0,43.0,56.0,0.0,2.0,0.0,15.0
2014,2.5,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,6.0,0.0,1.0,0.0,4.0
2015,2.5,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,6.0,0.0,1.0,0.0,4.0
